restaurant_id,restaurant_name,city,area,cuisine,avg_rating,total_ratings,price_range,delivery_available,order_id,restaurant_id,customer_id,order_date,order_time,delivery_time,total_cost,item_count,payment_method,customer_rating
4910ebd8,Restaurant_76,Chennai,Area_E,Italian,4.5,1655,Low,Yes,91749b20,4910ebd8,44241157,2024-01-20,6:05,33,1128.13,8,Wallet,1.7
4910ebd8,Restaurant_76,Chennai,Area_E,Italian,4.5,1655,Low,Yes,cccf2367,4910ebd8,d89fde91,2024-03-12,16:00,74,1343.96,7,COD,1.9
4910ebd8,Restaurant_76,Chennai,Area_E,Italian,4.5,1655,Low,Yes,2b02df3f,4910ebd8,33f3c086,2024-08-08,13:09,76,395.46,7,UPI,4.2
4910ebd8,Restaurant_76,Chennai,Area_E,Italian,4.5,1655,Low,Yes,b6e8841e,4910ebd8,5d23c35d,2024-03-06,18:10,34,1626.1,5,"Credit Card",3.4
9abef4df,Restaurant_77,Chennai,Area_A,Italian,3.2,4158,Medium,No,1ca69d6e,9abef4df,20e7482c,2024-05-05,6:02,76,1391.64,1,UPI,3.7
9abef4df,Restaurant_77,Chennai,Area_A,Italian,3.2,4158,Medium,No,a0aeae2c,9abef4df,586a7d38,2024-01-21,10:51,35,1071.27,1,COD,1.3
9abef4df,Restaurant_77,Chennai,Area_A,Italian,3.2,4158,Medium,No,8c8b9870,9abef4df,0f38355c,2024-12-12,8:59,23,210.67,2,COD,1.2
9abef4df,Restaurant_77,Chennai,Area_A,Italian,3.2,4158,Medium,No,7cc10746,9abef4df,29a2cf96,2024-09-21,5:30,57,329.8,6,"Net Banking",3.3
9abef4df,Restaurant_77,Chennai,Area_A,Italian,3.2,4158,Medium,No,dd7f4419,9abef4df,b0fc9f6b,2024-10-01,9:19,34,238.29,10,COD,4.8
9abef4df,Restaurant_77,Chennai,Area_A,Italian,3.2,4158,Medium,No,8595c7f0,9abef4df,8f3b895e,2024-08-22,10:52,39,251.23,2,COD,3
9abef4df,Restaurant_77,Chennai,Area_A,Italian,3.2,4158,Medium,No,c235b8e6,9abef4df,c57ccb14,2024-10-10,10:30,73,1814.04,5,"Credit Card",3.8
9abef4df,Restaurant_77,Chennai,Area_A,Italian,3.2,4158,Medium,No,4368ff4e,9abef4df,a46ad963,2024-03-23,18:13,30,1691.53,1,"Net Banking",1.2
7e7abb6c,Restaurant_78,Delhi,Area_C,Italian,3.7,403,Medium,Yes,8b30e4cb,7e7abb6c,e2569e4c,2024-11-23,21:32,74,1723.3,4,UPI,2.1
7e7abb6c,Restaurant_78,Delhi,Area_C,Italian,3.7,403,Medium,Yes,a16f0244,7e7abb6c,d509eda4,2024-09-28,15:32,70,1363.68,7,"Net Banking",2.5
7e7abb6c,Restaurant_78,Delhi,Area_C,Italian,3.7,403,Medium,Yes,77d1c948,7e7abb6c,5c979488,2024-05-13,21:50,75,333.72,1,"Credit Card",4.4
ab601722,Restaurant_79,Mumbai,Area_E,Mexican,4.5,1115,High,No,93c3547a,ab601722,4734e485,2024-10-02,9:36,56,579.31,3,Wallet,2.9
ab601722,Restaurant_79,Mumbai,Area_E,Mexican,4.5,1115,High,No,9dd4d5d3,ab601722,12099663,2024-06-13,17:46,85,1511.81,4,UPI,4.5
ab601722,Restaurant_79,Mumbai,Area_E,Mexican,4.5,1115,High,No,5814a059,ab601722,b45ccd4f,2024-12-07,23:58,50,1987.46,1,"Credit Card",2
ab601722,Restaurant_79,Mumbai,Area_E,Mexican,4.5,1115,High,No,c36e5e7e,ab601722,30d4445c,2024-05-13,17:36,62,294.82,3,COD,1.6
ab601722,Restaurant_79,Mumbai,Area_E,Mexican,4.5,1115,High,No,4b202ab1,ab601722,df355b69,2024-02-23,3:29,64,240.16,9,UPI,3.1
ab601722,Restaurant_79,Mumbai,Area_E,Mexican,4.5,1115,High,No,81fea994,ab601722,47a80a44,2024-08-23,0:39,24,1832.23,4,"Credit Card",2.1
ab601722,Restaurant_79,Mumbai,Area_E,Mexican,4.5,1115,High,No,5c531cef,ab601722,a188a96a,2024-01-16,18:59,87,133.07,10,"Credit Card",3.6
ab601722,Restaurant_79,Mumbai,Area_E,Mexican,4.5,1115,High,No,d8c6c563,ab601722,0c93b1d9,2024-02-08,23:42,22,902.9,1,Wallet,4
93ed45d5,Restaurant_80,Mumbai,Area_B,Thai,3.9,4119,High,No,5803a574,93ed45d5,71eafb58,2024-02-19,0:01,45,115.09,9,COD,3.4
93ed45d5,Restaurant_80,Mumbai,Area_B,Thai,3.9,4119,High,No,75211aca,93ed45d5,793c6a89,2024-08-08,19:33,39,648.95,7,Wallet,3.5
4bf198a5,Restaurant_81,Chennai,Area_B,Mexican,2.8,1515,Medium,Yes,62245b07,4bf198a5,12cddef6,2024-02-05,13:48,20,412.43,3,Wallet,3.8
4bf198a5,Restaurant_81,Chennai,Area_B,Mexican,2.8,1515,Medium,Yes,599d0b29,4bf198a5,e94a546a,2024-06-04,4:04,21,1613.58,8,Wallet,3.7
4bf198a5,Restaurant_81,Chennai,Area_B,Mexican,2.8,1515,Medium,Yes,4783b11e,4bf198a5,3ea21e49,2024-04-08,23:04,65,1897.19,1,"Net Banking",1.9
951b096d,Restaurant_82,Chennai,Area_A,Chinese,4.4,1232,Low,Yes,858bf2d9,951b096d,3fc8cded,2024-03-01,14:39,41,1743.69,10,"Credit Card",2.8
951b096d,Restaurant_82,Chennai,Area_A,Chinese,4.4,1232,Low,Yes,fcc9be2f,951b096d,ab5a8e7c,2024-01-04,20:34,17,1211.59,2,COD,1.3
951b096d,Restaurant_82,Chennai,Area_A,Chinese,4.4,1232,Low,Yes,a9d19652,951b096d,7af2e50a,2024-07-22,3:28,79,751.39,9,"Net Banking",1.3
951b096d,Restaurant_82,Chennai,Area_A,Chinese,4.4,1232,Low,Yes,f2ff189c,951b096d,687964b1,2024-12-04,22:46,45,1680.24,5,"Credit Card",3.1
951b096d,Restaurant_82,Chennai,Area_A,Chinese,4.4,1232,Low,Yes,d4b6d6d7,951b096d,726bc71f,2024-12-18,3:37,81,1865.85,3,"Credit Card",4.5
951b096d,Restaurant_82,Chennai,Area_A,Chinese,4.4,1232,Low,Yes,11094b07,951b096d,eef9f466,2024-04-14,20:38,66,745.32,4,UPI,1.7
951b096d,Restaurant_82,Chennai,Area_A,Chinese,4.4,1232,Low,Yes,b5478d4f,951b096d,2a5ebfec,2024-10-18,9:59,84,1343.19,2,UPI,2.2
951b096d,Restaurant_82,Chennai,Area_A,Chinese,4.4,1232,Low,Yes,c43029a2,951b096d,bcb0af16,2024-04-05,2:20,16,998.02,1,"Credit Card",4.9
a05e429d,Restaurant_83,Kolkata,Area_C,Thai,4.4,1822,Low,Yes,3d531227,a05e429d,c953d432,2024-04-01,17:49,82,447.07,10,Wallet,4.6
a05e429d,Restaurant_83,Kolkata,Area_C,Thai,4.4,1822,Low,Yes,1d6a0034,a05e429d,d983f2bc,2024-01-15,18:09,88,1118.64,6,"Credit Card",3.8
a05e429d,Restaurant_83,Kolkata,Area_C,Thai,4.4,1822,Low,Yes,eedce0a0,a05e429d,8ebcdc6f,2024-06-02,21:46,86,1254.49,8,"Net Banking",1.1
a05e429d,Restaurant_83,Kolkata,Area_C,Thai,4.4,1822,Low,Yes,dd702488,a05e429d,5b93d061,2024-05-24,15:46,88,1085.28,4,"Net Banking",3.4
b7445b6d,Restaurant_84,Chennai,Area_E,Thai,4,429,Medium,No,705a3b77,b7445b6d,1.61E+10,2024-08-01,9:55,18,128.03,10,"Net Banking",3.9
b7445b6d,Restaurant_84,Chennai,Area_E,Thai,4,429,Medium,No,8193ebdb,b7445b6d,a2cd81a1,2024-03-21,21:47,71,1129.2,7,"Net Banking",2.5
aa054739,Restaurant_85,Kolkata,Area_E,Italian,5,362,Medium,No,3cca921a,aa054739,89a09760,2024-07-01,19:52,59,1457.99,8,"Credit Card",2.4
aa054739,Restaurant_85,Kolkata,Area_E,Italian,5,362,Medium,No,4b803872,aa054739,a9e5a167,2024-06-17,14:11,22,886.51,8,"Credit Card",2.4
aa054739,Restaurant_85,Kolkata,Area_E,Italian,5,362,Medium,No,074a2c2c,aa054739,282883ef,2024-04-02,2:19,25,567.68,10,"Credit Card",2.9
aa054739,Restaurant_85,Kolkata,Area_E,Italian,5,362,Medium,No,edd7a68d,aa054739,f2a5f9f8,2024-05-28,10:10,31,1157.54,4,"Credit Card",4.6
aa054739,Restaurant_85,Kolkata,Area_E,Italian,5,362,Medium,No,ab77c093,aa054739,a4d9b326,2024-07-14,12:45,90,1299.57,9,"Net Banking",4.8
aa054739,Restaurant_85,Kolkata,Area_E,Italian,5,362,Medium,No,f165e212,aa054739,139e0ad5,2024-12-14,0:32,62,760.98,7,COD,4.9
4d50d203,Restaurant_86,Kolkata,Area_C,Mexican,4,664,Medium,Yes,54230b67,4d50d203,176a8191,2024-07-19,8:54,89,1562.74,4,COD,1.7
4d50d203,Restaurant_86,Kolkata,Area_C,Mexican,4,664,Medium,Yes,2aefcfbf,4d50d203,6635b79a,2024-12-06,10:17,16,936.12,4,UPI,1.4
4d50d203,Restaurant_86,Kolkata,Area_C,Mexican,4,664,Medium,Yes,6d27900c,4d50d203,ec5e31ef,2024-05-05,20:50,56,1485.11,1,Wallet,1.2
4d50d203,Restaurant_86,Kolkata,Area_C,Mexican,4,664,Medium,Yes,c003d7df,4d50d203,a742f06e,2024-05-25,18:43,66,567.55,9,UPI,1.5
4d50d203,Restaurant_86,Kolkata,Area_C,Mexican,4,664,Medium,Yes,f32532bc,4d50d203,5d7f2af0,2024-09-08,23:43,58,1941.94,7,"Net Banking",4.8
4d50d203,Restaurant_86,Kolkata,Area_C,Mexican,4,664,Medium,Yes,2660eea7,4d50d203,f10da5b3,2024-01-18,15:24,58,1954.77,6,COD,4.9
abc00ee0,Restaurant_87,Bangalore,Area_A,Italian,3.9,4928,High,No,596541f2,abc00ee0,115a5fce,2024-11-09,4:26,61,1782.63,5,UPI,1.3
abc00ee0,Restaurant_87,Bangalore,Area_A,Italian,3.9,4928,High,No,430f4407,abc00ee0,0cf7a375,2024-11-11,8:44,88,773.05,7,COD,3.8
abc00ee0,Restaurant_87,Bangalore,Area_A,Italian,3.9,4928,High,No,485a7449,abc00ee0,aa18d01f,2024-08-10,9:42,24,630.99,7,UPI,4.5
abc00ee0,Restaurant_87,Bangalore,Area_A,Italian,3.9,4928,High,No,3b27d347,abc00ee0,97da9de8,2024-07-28,0:41,32,1684.55,10,UPI,4.6
abc00ee0,Restaurant_87,Bangalore,Area_A,Italian,3.9,4928,High,No,80e7dd6e,abc00ee0,c413cca1,2024-11-15,13:28,49,1274.92,7,"Credit Card",4.3
60723d0e,Restaurant_88,Chennai,Area_A,Thai,3.3,2168,High,No,e47951e6,60723d0e,3a534a30,2024-04-03,3:43,85,1948.85,10,UPI,2.7
60723d0e,Restaurant_88,Chennai,Area_A,Thai,3.3,2168,High,No,448a1269,60723d0e,eee200c5,2024-10-08,1:04,39,331.56,3,"Credit Card",1.1
60723d0e,Restaurant_88,Chennai,Area_A,Thai,3.3,2168,High,No,cd78bfa7,60723d0e,46375183,2024-07-13,9:51,33,862.91,9,Wallet,3.9
60723d0e,Restaurant_88,Chennai,Area_A,Thai,3.3,2168,High,No,f25d0b9a,60723d0e,520bfc46,2024-10-05,11:09,57,1346.2,10,Wallet,2.2
60723d0e,Restaurant_88,Chennai,Area_A,Thai,3.3,2168,High,No,43bde88b,60723d0e,dc3d4e9c,2024-06-01,12:26,72,1910.27,5,Wallet,3.7
60723d0e,Restaurant_88,Chennai,Area_A,Thai,3.3,2168,High,No,1d5eb064,60723d0e,205ed738,2024-04-24,7:05,76,252.85,9,"Net Banking",3.2
7a6b060d,Restaurant_89,Chennai,Area_B,Mexican,2.9,2787,High,Yes,9c323e38,7a6b060d,71402873,2024-12-10,4:22,27,914.27,3,COD,3.8
7a6b060d,Restaurant_89,Chennai,Area_B,Mexican,2.9,2787,High,Yes,528e5c7d,7a6b060d,bc160ad3,2024-07-22,22:28,23,817.14,4,"Net Banking",1.7
7a6b060d,Restaurant_89,Chennai,Area_B,Mexican,2.9,2787,High,Yes,93b61db1,7a6b060d,81779a84,2024-03-01,13:59,75,1066.04,9,"Credit Card",3
7a6b060d,Restaurant_89,Chennai,Area_B,Mexican,2.9,2787,High,Yes,967b1484,7a6b060d,fdb14397,2024-10-27,0:42,70,1416.47,10,Wallet,1.7
7a6b060d,Restaurant_89,Chennai,Area_B,Mexican,2.9,2787,High,Yes,1ff509de,7a6b060d,beabc983,2024-11-19,11:29,47,1360.73,6,"Net Banking",1.8
7a6b060d,Restaurant_89,Chennai,Area_B,Mexican,2.9,2787,High,Yes,6f7e9d0d,7a6b060d,58cf948f,2024-11-11,14:25,56,1630.67,9,COD,2.5
7a6b060d,Restaurant_89,Chennai,Area_B,Mexican,2.9,2787,High,Yes,f0cc0a6a,7a6b060d,5ccaa4ed,2024-11-03,14:29,33,209.41,6,"Credit Card",2.4
7a6b060d,Restaurant_89,Chennai,Area_B,Mexican,2.9,2787,High,Yes,1762fbce,7a6b060d,29883cdd,2024-02-18,7:49,35,707.13,4,Wallet,2.5
7a6b060d,Restaurant_89,Chennai,Area_B,Mexican,2.9,2787,High,Yes,4c7279ed,7a6b060d,46043af0,2024-02-22,12:14,43,397.79,3,COD,1.9
7a6b060d,Restaurant_89,Chennai,Area_B,Mexican,2.9,2787,High,Yes,da0b703b,7a6b060d,0c7ac64e,2024-11-06,6:30,21,1327.12,3,Wallet,1.7
4eab0c83,Restaurant_90,Mumbai,Area_B,Indian,4.7,3897,Medium,No,1551153c,4eab0c83,0c1402cc,2024-02-14,21:47,61,358.78,2,UPI,2.8
4eab0c83,Restaurant_90,Mumbai,Area_B,Indian,4.7,3897,Medium,No,7201d300,4eab0c83,6605f2d2,2024-06-17,19:52,30,1994.97,4,Wallet,3.3
4eab0c83,Restaurant_90,Mumbai,Area_B,Indian,4.7,3897,Medium,No,e085b32c,4eab0c83,eacf7e1b,2024-01-23,9:09,61,942.6,3,UPI,3.2
4eab0c83,Restaurant_90,Mumbai,Area_B,Indian,4.7,3897,Medium,No,fd48b4b2,4eab0c83,fcf56a66,2024-12-24,7:16,31,551.79,10,COD,2.7
6fa56b71,Restaurant_91,Kolkata,Area_A,Mexican,2.9,3079,Low,Yes,60adaf9c,6fa56b71,1f3e994e,2024-06-11,2:23,70,1200.39,10,"Net Banking",1
6fa56b71,Restaurant_91,Kolkata,Area_A,Mexican,2.9,3079,Low,Yes,e2bdcd49,6fa56b71,974faa43,2024-01-13,3:53,88,323.6,7,"Credit Card",3.7
6fa56b71,Restaurant_91,Kolkata,Area_A,Mexican,2.9,3079,Low,Yes,166dd6eb,6fa56b71,3f498cfd,2024-02-02,14:22,67,1702.88,4,COD,1.5
6fa56b71,Restaurant_91,Kolkata,Area_A,Mexican,2.9,3079,Low,Yes,23ed0175,6fa56b71,0f4210f5,2024-09-06,0:43,41,1219.05,5,UPI,3.4
6fa56b71,Restaurant_91,Kolkata,Area_A,Mexican,2.9,3079,Low,Yes,747067,6fa56b71,fe9a21b8,2024-10-04,8:22,66,1534.21,4,"Net Banking",3
6fa56b71,Restaurant_91,Kolkata,Area_A,Mexican,2.9,3079,Low,Yes,f7afbbf9,6fa56b71,15492f12,2024-12-10,4:23,30,755.11,8,"Net Banking",2
6fa56b71,Restaurant_91,Kolkata,Area_A,Mexican,2.9,3079,Low,Yes,1f6d8134,6fa56b71,07c3df6b,2024-07-20,19:19,83,351.39,3,"Net Banking",3.1
6fa56b71,Restaurant_91,Kolkata,Area_A,Mexican,2.9,3079,Low,Yes,a4ffe4f2,6fa56b71,2e1d6864,2024-05-21,5:44,64,898.62,1,COD,4.7
6fa56b71,Restaurant_91,Kolkata,Area_A,Mexican,2.9,3079,Low,Yes,5cc50da7,6fa56b71,8f241621,2024-10-02,0:15,26,1553.38,6,"Credit Card",4.2
6fa56b71,Restaurant_91,Kolkata,Area_A,Mexican,2.9,3079,Low,Yes,ea84d413,6fa56b71,c7186b78,2024-05-01,12:58,63,1307.19,2,"Net Banking",2.2
2b8368d4,Restaurant_92,Bangalore,Area_A,Thai,4.4,2913,High,Yes,b1308a13,2b8368d4,a632be24,2024-02-23,17:25,51,1613.15,1,COD,3.5
2b8368d4,Restaurant_92,Bangalore,Area_A,Thai,4.4,2913,High,Yes,0229f45d,2b8368d4,5a3a4147,2024-10-11,1:08,63,1620,5,"Net Banking",4.6
2b8368d4,Restaurant_92,Bangalore,Area_A,Thai,4.4,2913,High,Yes,1f4d2685,2b8368d4,07220ca4,2024-09-08,17:19,45,1993.76,6,"Net Banking",1.3
34cfd9fa,Restaurant_93,Kolkata,Area_A,Italian,2.6,106,High,No,8a499177,34cfd9fa,a419a929,2024-03-24,17:29,75,1690.03,6,COD,5
34cfd9fa,Restaurant_93,Kolkata,Area_A,Italian,2.6,106,High,No,73804a2a,34cfd9fa,b388282b,2024-02-19,10:20,83,368.28,10,UPI,2.9
34cfd9fa,Restaurant_93,Kolkata,Area_A,Italian,2.6,106,High,No,fbbe4dc3,34cfd9fa,9077ad02,2024-10-27,21:21,34,1770.6,6,"Net Banking",2.4
34cfd9fa,Restaurant_93,Kolkata,Area_A,Italian,2.6,106,High,No,4075cfee,34cfd9fa,5e07f4e3,2024-02-04,12:43,88,935.2,8,UPI,2.3
dde6dac9,Restaurant_94,Mumbai,Area_D,Chinese,3.8,796,Low,Yes,e28b3093,dde6dac9,18f6b15f,2024-09-19,12:48,67,285.93,2,Wallet,3.7
dde6dac9,Restaurant_94,Mumbai,Area_D,Chinese,3.8,796,Low,Yes,4fd12466,dde6dac9,3fb5a299,2024-01-14,8:28,41,749.15,2,COD,1.8
dde6dac9,Restaurant_94,Mumbai,Area_D,Chinese,3.8,796,Low,Yes,9dca8c9d,dde6dac9,d79cb804,2024-03-18,21:37,36,1604.01,6,"Credit Card",3.8
9bff4316,Restaurant_95,Bangalore,Area_D,Indian,2.7,3241,Low,Yes,3afe471e,9bff4316,75f0a9cf,2024-03-20,1:45,38,941.8,10,"Net Banking",3.5
9bff4316,Restaurant_95,Bangalore,Area_D,Indian,2.7,3241,Low,Yes,8e1174ec,9bff4316,cb67308d,2024-10-26,9:30,16,856.04,2,UPI,2.9
9bff4316,Restaurant_95,Bangalore,Area_D,Indian,2.7,3241,Low,Yes,1f6f9104,9bff4316,db882e3a,2024-11-04,12:34,15,1140.54,3,UPI,4.4
9bff4316,Restaurant_95,Bangalore,Area_D,Indian,2.7,3241,Low,Yes,cf20dc0b,9bff4316,afc0535e,2024-11-04,2:13,80,791.94,3,Wallet,3.2
9bff4316,Restaurant_95,Bangalore,Area_D,Indian,2.7,3241,Low,Yes,ac6610ca,9bff4316,45548c0d,2024-01-10,21:01,23,735.79,2,UPI,3
9bff4316,Restaurant_95,Bangalore,Area_D,Indian,2.7,3241,Low,Yes,d332baa1,9bff4316,6d81e285,2024-01-12,15:19,26,1049.36,5,COD,2.6
9bff4316,Restaurant_95,Bangalore,Area_D,Indian,2.7,3241,Low,Yes,a12be62c,9bff4316,8dc90695,2024-04-27,4:09,90,812.65,8,UPI,1
9bff4316,Restaurant_95,Bangalore,Area_D,Indian,2.7,3241,Low,Yes,70940187,9bff4316,be9e6af1,2024-04-22,16:57,82,1896.35,10,Wallet,2.1
9bff4316,Restaurant_95,Bangalore,Area_D,Indian,2.7,3241,Low,Yes,5f377c66,9bff4316,23984f15,2024-09-04,17:10,24,436.1,3,COD,2
a6220936,Restaurant_96,Mumbai,Area_E,Italian,2.8,2076,Medium,Yes,48a0ecc7,a6220936,e90207b5,2024-04-05,12:40,35,142.24,8,COD,2.3
a6220936,Restaurant_96,Mumbai,Area_E,Italian,2.8,2076,Medium,Yes,f8f812a9,a6220936,4c994ea2,2024-07-11,3:03,80,1414.21,9,"Credit Card",4.6
71af43be,Restaurant_97,Delhi,Area_E,Thai,4.2,604,Low,No,814b9493,71af43be,46c17cde,2024-12-16,8:02,15,1775.83,7,Wallet,2.2
71af43be,Restaurant_97,Delhi,Area_E,Thai,4.2,604,Low,No,82eaa7ef,71af43be,d16ac6a6,2024-01-22,22:04,35,1027.15,5,"Credit Card",2.6
71af43be,Restaurant_97,Delhi,Area_E,Thai,4.2,604,Low,No,569fee7a,71af43be,6b075058,2024-02-23,23:25,64,1975.93,3,"Net Banking",2.3
71af43be,Restaurant_97,Delhi,Area_E,Thai,4.2,604,Low,No,c8121f34,71af43be,ba182842,2024-04-21,8:18,21,100.98,8,"Credit Card",1.2
8fc1a811,Restaurant_98,Delhi,Area_A,Indian,3.5,2900,High,Yes,f81aa36d,8fc1a811,a8072057,2024-08-21,8:47,53,963.61,5,"Net Banking",3.8
8fc1a811,Restaurant_98,Delhi,Area_A,Indian,3.5,2900,High,Yes,8684c40d,8fc1a811,4619e8d0,2024-03-02,5:33,39,1599.48,5,UPI,4.4
8fc1a811,Restaurant_98,Delhi,Area_A,Indian,3.5,2900,High,Yes,d8c9e44e,8fc1a811,37a92a25,2024-08-17,23:24,84,427.61,9,COD,1.8
8fc1a811,Restaurant_98,Delhi,Area_A,Indian,3.5,2900,High,Yes,d0592908,8fc1a811,46b84c2a,2024-11-27,0:02,64,819.58,1,UPI,4.3
8fc1a811,Restaurant_98,Delhi,Area_A,Indian,3.5,2900,High,Yes,0facb214,8fc1a811,24e9d83c,2024-03-19,14:12,72,134.04,2,UPI,3.5
8fc1a811,Restaurant_98,Delhi,Area_A,Indian,3.5,2900,High,Yes,97aedfee,8fc1a811,2481f4f4,2024-06-28,18:47,25,1177.75,2,COD,1.2
8fc1a811,Restaurant_98,Delhi,Area_A,Indian,3.5,2900,High,Yes,d9accd86,8fc1a811,ca4e0710,2024-05-24,1:01,64,1239.67,4,UPI,3
f39c0c05,Restaurant_99,Kolkata,Area_B,Thai,4.6,4274,High,Yes,ed1f1c18,f39c0c05,c939b9b4,2024-01-21,5:35,86,670.73,6,COD,1.1
f39c0c05,Restaurant_99,Kolkata,Area_B,Thai,4.6,4274,High,Yes,6337f632,f39c0c05,def18f36,2024-02-04,23:42,62,1068.4,2,COD,4.3
f39c0c05,Restaurant_99,Kolkata,Area_B,Thai,4.6,4274,High,Yes,5d434bec,f39c0c05,0984bcbc,2024-12-20,2:54,53,712.26,5,"Net Banking",1.6
f39c0c05,Restaurant_99,Kolkata,Area_B,Thai,4.6,4274,High,Yes,9b69cf52,f39c0c05,1b082e19,2024-11-19,20:03,62,1849.55,8,COD,1.9
227aba32,Restaurant_100,Chennai,Area_C,Thai,4.5,4775,High,No,5a57609b,227aba32,ef704ea1,2024-03-17,4:27,20,956.71,8,"Net Banking",2.4
227aba32,Restaurant_100,Chennai,Area_C,Thai,4.5,4775,High,No,2f06142e,227aba32,bb3ac03b,2024-09-17,20:31,62,1190.54,6,"Net Banking",4.3
227aba32,Restaurant_100,Chennai,Area_C,Thai,4.5,4775,High,No,e0ddc5d0,227aba32,04805c84,2024-07-14,15:08,51,560.44,6,"Net Banking",3.2
227aba32,Restaurant_100,Chennai,Area_C,Thai,4.5,4775,High,No,274bfb68,227aba32,c6503b79,2024-08-19,19:42,79,1489.51,6,"Net Banking",2.2
5a38fde9,Restaurant_101,Chennai,Area_C,Indian,4.5,1292,High,No,8467abc2,5a38fde9,727dae89,2024-04-08,1:24,24,163.15,9,UPI,1.8
5a38fde9,Restaurant_101,Chennai,Area_C,Indian,4.5,1292,High,No,78e354bb,5a38fde9,da5304a6,2024-10-18,17:36,22,1928.63,1,COD,3.3
5a38fde9,Restaurant_101,Chennai,Area_C,Indian,4.5,1292,High,No,5b35aab4,5a38fde9,4fcdd8df,2024-09-10,1:09,47,1477.54,8,COD,4.3
5a38fde9,Restaurant_101,Chennai,Area_C,Indian,4.5,1292,High,No,979403d3,5a38fde9,184469f4,2024-09-22,4:17,21,360.71,1,"Credit Card",3
5a38fde9,Restaurant_101,Chennai,Area_C,Indian,4.5,1292,High,No,86b56197,5a38fde9,4f54521d,2024-09-12,21:50,81,1396.47,8,UPI,1.4
5a38fde9,Restaurant_101,Chennai,Area_C,Indian,4.5,1292,High,No,e21d87fb,5a38fde9,eec68919,2024-06-13,6:55,34,182.67,6,UPI,3.6
5a38fde9,Restaurant_101,Chennai,Area_C,Indian,4.5,1292,High,No,c2a41da1,5a38fde9,3c7246f3,2024-08-12,16:34,37,970.83,1,Wallet,2.2
5a38fde9,Restaurant_101,Chennai,Area_C,Indian,4.5,1292,High,No,7329ae06,5a38fde9,51d4b3b0,2024-10-10,23:25,31,433.41,4,"Net Banking",1.3
5a38fde9,Restaurant_101,Chennai,Area_C,Indian,4.5,1292,High,No,ae79885f,5a38fde9,af8c4963,2024-06-27,13:44,17,780.61,2,"Net Banking",4.5
14847f96,Restaurant_102,Bangalore,Area_D,Indian,3,1438,High,No,7f4233d9,14847f96,78ee462d,2024-09-26,14:32,23,1649.95,2,COD,2.9
14847f96,Restaurant_102,Bangalore,Area_D,Indian,3,1438,High,No,e3b52a99,14847f96,217e5fb4,2024-04-09,15:52,32,1870.33,2,COD,3.9
14847f96,Restaurant_102,Bangalore,Area_D,Indian,3,1438,High,No,a77cb998,14847f96,675ffc5d,2024-09-27,1:18,42,467.11,2,"Net Banking",1.5
14847f96,Restaurant_102,Bangalore,Area_D,Indian,3,1438,High,No,30955aaf,14847f96,81b8f3fd,2024-12-19,11:33,47,1255.98,3,"Credit Card",1.2
14847f96,Restaurant_102,Bangalore,Area_D,Indian,3,1438,High,No,6db9f4a1,14847f96,6afad63f,2024-03-07,12:29,24,1056.92,3,COD,3.2
100a811e,Restaurant_103,Kolkata,Area_C,Mexican,3.4,3920,Low,No,ec807468,100a811e,f6a7f379,2024-09-02,22:28,26,536.7,6,UPI,1.8
100a811e,Restaurant_103,Kolkata,Area_C,Mexican,3.4,3920,Low,No,c3bc57b7,100a811e,6f1f5648,2024-10-16,12:22,67,1651.12,8,"Net Banking",2.3
100a811e,Restaurant_103,Kolkata,Area_C,Mexican,3.4,3920,Low,No,e3b0b8ad,100a811e,b21f15ad,2024-07-27,6:08,46,236.31,5,UPI,1.3
100a811e,Restaurant_103,Kolkata,Area_C,Mexican,3.4,3920,Low,No,0bc89079,100a811e,361a58e0,2024-10-14,0:24,20,121.55,2,"Net Banking",4.1
2f6d7840,Restaurant_104,Kolkata,Area_C,Chinese,4.8,1428,High,Yes,810ddd5f,2f6d7840,8e1db93e,2024-03-26,21:05,75,952.29,10,UPI,2.3
2f6d7840,Restaurant_104,Kolkata,Area_C,Chinese,4.8,1428,High,Yes,a9a7d46f,2f6d7840,e08006a1,2024-05-28,6:33,60,690.69,9,COD,3.6
2f6d7840,Restaurant_104,Kolkata,Area_C,Chinese,4.8,1428,High,Yes,f57a0801,2f6d7840,b0369083,2024-06-03,8:09,76,136.1,4,COD,4.6
2f6d7840,Restaurant_104,Kolkata,Area_C,Chinese,4.8,1428,High,Yes,9c5363ef,2f6d7840,7efe8c4e,2024-04-20,3:20,46,1484.5,5,Wallet,2.7
2f6d7840,Restaurant_104,Kolkata,Area_C,Chinese,4.8,1428,High,Yes,66b80e5d,2f6d7840,5e8ea34f,2024-04-12,2:05,42,944.33,2,"Credit Card",4.4
2f6d7840,Restaurant_104,Kolkata,Area_C,Chinese,4.8,1428,High,Yes,46075c8e,2f6d7840,b0444c04,2024-02-03,6:42,20,1650.55,2,UPI,5
2f6d7840,Restaurant_104,Kolkata,Area_C,Chinese,4.8,1428,High,Yes,735edc53,2f6d7840,0319a1ea,2024-02-26,18:46,48,468.88,4,UPI,2.7
5f0a9f32,Restaurant_105,Bangalore,Area_B,Chinese,3.2,2200,High,Yes,45dbe113,5f0a9f32,e95e0145,2024-02-02,10:42,23,435.12,7,"Credit Card",1.6
